latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.862915,12.539912,54.0,0,GMT,GMT

time,precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),terrestrial_radiation (W/m²),pressure_msl (hPa),soil_temperature_0_to_7cm (°C)
2004-09-01T05:00,0.00,10,7.3,32.6,1015.0,19.1
2004-09-01T06:00,0.00,14,7.8,214.0,1015.2,20.2
2004-09-01T07:00,0.00,10,7.7,465.5,1015.1,23.1
2004-09-01T08:00,0.00,14,8.7,693.9,1015.2,25.0
2004-09-01T09:00,0.00,10,8.7,883.7,1015.3,27.3
2004-09-01T10:00,0.00,23,9.4,1021.8,1015.0,29.0
2004-09-01T11:00,0.00,23,11.5,1098.9,1015.4,30.3
2004-09-01T12:00,0.00,15,12.4,1109.7,1015.0,30.7
2004-09-01T13:00,0.00,10,12.4,1053.3,1014.8,30.8
2004-09-01T14:00,0.00,6,12.7,933.7,1014.4,30.7
2004-09-01T15:00,0.00,2,12.7,759.0,1014.7,30.1
2004-09-01T16:00,0.00,1,11.9,541.0,1014.7,29.0
2004-09-01T17:00,0.00,0,9.6,294.6,1014.8,27.4
2004-09-01T18:00,0.00,0,4.5,73.0,1015.1,25.6
2004-09-01T19:00,0.00,0,4.7,0.0,1015.5,24.2
2004-09-01T20:00,0.00,0,2.1,0.0,1015.9,22.9
2004-09-01T21:00,0.00,0,2.7,0.0,1016.0,21.9
2004-09-01T22:00,0.00,0,3.9,0.0,1015.8,21.1
2004-09-01T23:00,0.00,0,4.8,0.0,1015.9,20.4
2004-09-02T00:00,0.00,0,4.1,0.0,1015.9,19.9
2004-09-02T01:00,0.00,0,3.6,0.0,1016.1,19.4
2004-09-02T02:00,0.00,1,3.6,0.0,1015.8,19.0
2004-09-02T03:00,0.00,0,3.8,0.0,1016.1,18.6
2004-09-02T04:00,0.00,2,3.3,0.0,1016.3,18.3
2004-09-02T05:00,0.00,1,3.4,30.5,1016.4,18.1
2004-09-02T06:00,0.00,5,4.8,210.0,1016.5,19.2
2004-09-02T07:00,0.00,0,2.6,461.7,1016.5,22.7
2004-09-02T08:00,0.00,0,1.3,690.2,1016.7,25.4
2004-09-02T09:00,0.00,0,3.0,880.0,1016.9,28.1
2004-09-02T10:00,0.00,0,3.9,1018.0,1016.6,30.4
2004-09-02T11:00,0.00,0,7.5,1094.9,1016.4,31.9
2004-09-02T12:00,0.00,0,10.2,1105.3,1016.3,32.8
2004-09-02T13:00,0.00,0,12.5,1048.5,1016.5,33.0
2004-09-02T14:00,0.00,0,13.7,928.4,1016.7,32.6
2004-09-02T15:00,0.00,2,10.8,753.1,1016.7,31.6
2004-09-02T16:00,0.00,2,8.0,534.6,1017.0,30.1
2004-09-02T17:00,0.00,4,6.6,287.8,1017.0,28.3
2004-09-02T18:00,0.00,2,4.8,69.5,1017.2,26.4
2004-09-02T19:00,0.00,1,4.3,0.0,1017.7,24.9
2004-09-02T20:00,0.00,2,4.7,0.0,1018.3,23.6
2004-09-02T21:00,0.00,0,4.5,0.0,1018.7,22.5
2004-09-02T22:00,0.00,0,3.6,0.0,1018.8,21.6
2004-09-02T23:00,0.00,1,4.8,0.0,1019.2,20.9
2004-09-03T00:00,0.00,23,5.6,0.0,1019.2,20.3
2004-09-03T01:00,0.00,1,5.1,0.0,1019.6,19.9
2004-09-03T02:00,0.00,20,3.8,0.0,1019.4,19.5
2004-09-03T03:00,0.00,23,3.6,0.0,1019.3,19.2
2004-09-03T04:00,0.00,23,3.1,0.0,1019.3,18.8
2004-09-03T05:00,0.00,23,3.1,28.4,1020.0,18.6
2004-09-03T06:00,0.00,21,4.3,205.8,1020.3,19.7
2004-09-03T07:00,0.00,1,3.4,457.8,1020.6,23.1
2004-09-03T08:00,0.00,0,3.2,686.5,1020.9,25.9
2004-09-03T09:00,0.00,0,3.3,876.3,1021.0,28.7
2004-09-03T10:00,0.00,0,3.4,1014.1,1020.8,31.3
2004-09-03T11:00,0.00,0,3.7,1090.7,1020.8,33.4
2004-09-03T12:00,0.00,22,9.4,1100.8,1020.5,34.6
2004-09-03T13:00,0.00,38,13.7,1043.5,1020.5,34.3
2004-09-03T14:00,0.00,39,13.7,922.9,1020.1,32.9
2004-09-03T15:00,0.00,34,12.6,747.2,1020.2,32.2
2004-09-03T16:00,0.00,24,12.3,528.2,1019.9,31.1
2004-09-03T17:00,0.00,20,9.4,280.9,1019.9,29.4
2004-09-03T18:00,0.00,4,4.7,66.0,1020.2,27.4
2004-09-03T19:00,0.00,2,3.3,0.0,1020.6,26.0
2004-09-03T20:00,0.00,0,2.9,0.0,1021.4,24.6
2004-09-03T21:00,0.00,0,3.8,0.0,1021.9,23.4
2004-09-03T22:00,0.00,0,3.2,0.0,1022.3,22.5
2004-09-03T23:00,0.00,0,1.1,0.0,1022.5,21.8
2004-09-04T00:00,0.00,22,2.3,0.0,1022.4,21.2
2004-09-04T01:00,0.00,23,3.4,0.0,1022.3,20.7
2004-09-04T02:00,0.00,24,3.8,0.0,1021.9,20.3
2004-09-04T03:00,0.00,27,4.1,0.0,1021.5,20.0
2004-09-04T04:00,0.00,25,3.8,0.0,1021.2,19.7
2004-09-04T05:00,0.00,24,3.8,26.2,1021.5,19.5
2004-09-04T06:00,0.00,24,5.4,201.7,1021.9,20.5
2004-09-04T07:00,0.00,3,4.3,453.9,1021.6,23.9
2004-09-04T08:00,0.00,1,5.1,682.7,1021.4,26.6
2004-09-04T09:00,0.00,0,6.8,872.5,1021.4,29.5
2004-09-04T10:00,0.00,0,9.7,1010.2,1021.1,31.9
2004-09-04T11:00,0.00,0,12.7,1086.5,1021.2,33.6
2004-09-04T12:00,0.00,11,13.7,1096.2,1020.4,34.4
2004-09-04T13:00,0.00,20,14.0,1038.5,1019.7,34.4
2004-09-04T14:00,0.00,8,14.8,917.4,1019.1,33.9
2004-09-04T15:00,0.00,4,15.0,741.1,1018.6,33.1
2004-09-04T16:00,0.00,28,14.5,521.6,1018.3,31.8
2004-09-04T17:00,0.00,11,12.2,273.9,1018.2,30.2
2004-09-04T18:00,0.00,10,8.7,62.4,1018.3,28.5
2004-09-04T19:00,0.00,1,8.7,0.0,1018.7,27.3
2004-09-04T20:00,0.00,6,9.5,0.0,1019.2,26.3
2004-09-04T21:00,0.00,5,10.7,0.0,1019.1,25.5
2004-09-04T22:00,0.00,9,8.7,0.0,1019.6,24.7
2004-09-04T23:00,0.00,14,9.0,0.0,1019.7,24.1
2004-09-05T00:00,0.00,17,9.6,0.0,1019.7,23.5
2004-09-05T01:00,0.00,16,9.5,0.0,1019.7,22.9
2004-09-05T02:00,0.00,31,9.5,0.0,1019.6,22.4
2004-09-05T03:00,0.00,25,9.0,0.0,1019.4,21.9
2004-09-05T04:00,0.00,0,9.1,0.0,1019.3,21.4
2004-09-05T05:00,0.00,0,9.8,24.1,1019.1,20.9
2004-09-05T06:00,0.00,0,11.1,197.5,1019.3,21.4
2004-09-05T07:00,0.00,0,10.0,450.0,1019.4,23.7
2004-09-05T08:00,0.00,0,11.0,678.9,1019.3,26.6
2004-09-05T09:00,0.00,0,9.4,868.6,1019.3,29.3
2004-09-05T10:00,0.00,1,3.9,1006.2,1019.0,31.8
2004-09-05T11:00,0.00,3,2.5,1082.3,1018.8,33.8
2004-09-05T12:00,0.00,8,1.8,1091.5,1018.1,35.1
2004-09-05T13:00,0.00,2,2.5,1033.4,1017.3,35.3
2004-09-05T14:00,0.00,16,7.1,911.8,1017.0,34.3
2004-09-05T15:00,0.00,18,11.5,735.0,1017.0,33.3
2004-09-05T16:00,0.00,6,12.2,515.0,1016.9,31.6
2004-09-05T17:00,0.00,2,11.5,266.9,1017.2,29.5
2004-09-05T18:00,0.00,1,8.4,58.8,1017.6,27.5
2004-09-05T19:00,0.00,0,4.8,0.0,1018.1,26.1
2004-09-05T20:00,0.00,0,3.6,0.0,1018.5,25.0
2004-09-05T21:00,0.00,1,3.2,0.0,1018.6,23.7
2004-09-05T22:00,0.00,0,5.6,0.0,1019.1,22.7
2004-09-05T23:00,0.00,3,5.9,0.0,1019.0,22.0
2004-09-06T00:00,0.00,1,5.9,0.0,1018.6,21.3
2004-09-06T01:00,0.00,2,7.4,0.0,1018.5,20.9
2004-09-06T02:00,0.00,6,8.4,0.0,1018.4,20.5
2004-09-06T03:00,0.00,7,8.9,0.0,1018.4,20.3
2004-09-06T04:00,0.00,8,8.7,0.0,1018.4,20.1
2004-09-06T05:00,0.00,8,8.9,21.9,1018.3,19.9
2004-09-06T06:00,0.00,12,9.7,193.3,1018.6,20.5
2004-09-06T07:00,0.00,6,7.7,446.0,1018.9,22.8
2004-09-06T08:00,0.00,7,6.6,675.1,1019.2,25.6
2004-09-06T09:00,0.00,5,3.1,864.7,1019.3,28.4
2004-09-06T10:00,0.00,26,3.1,1002.2,1018.9,31.2
2004-09-06T11:00,0.00,30,4.7,1077.9,1018.8,32.3
2004-09-06T12:00,0.00,52,7.6,1086.8,1018.4,33.0
2004-09-06T13:00,0.00,65,9.6,1028.2,1018.1,33.2
2004-09-06T14:00,0.00,86,12.2,906.1,1017.7,31.9
2004-09-06T15:00,0.00,86,13.8,728.8,1017.7,30.9
2004-09-06T16:00,0.00,80,13.4,508.4,1017.8,30.0
2004-09-06T17:00,0.00,81,10.8,259.8,1017.9,28.5
2004-09-06T18:00,0.00,50,5.4,55.2,1018.3,27.2
2004-09-06T19:00,0.00,23,2.0,0.0,1018.9,26.0
2004-09-06T20:00,0.00,8,2.9,0.0,1019.5,24.6
2004-09-06T21:00,0.00,8,5.1,0.0,1019.8,23.6
2004-09-06T22:00,0.00,16,5.6,0.0,1020.1,22.6
2004-09-06T23:00,0.00,19,5.2,0.0,1020.6,22.1
2004-09-07T00:00,0.00,15,5.7,0.0,1020.5,21.5
2004-09-07T01:00,0.00,23,5.0,0.0,1020.7,21.1
2004-09-07T02:00,0.00,23,3.7,0.0,1020.5,20.7
2004-09-07T03:00,0.00,23,4.3,0.0,1020.5,20.3
2004-09-07T04:00,0.00,11,3.7,0.0,1020.6,20.0
2004-09-07T05:00,0.00,19,4.0,19.7,1020.8,19.8
2004-09-07T06:00,0.00,22,6.0,189.1,1021.1,20.7
2004-09-07T07:00,0.00,15,3.7,442.1,1021.4,23.1
2004-09-07T08:00,0.00,17,2.2,671.2,1021.5,25.3
2004-09-07T09:00,0.00,16,3.9,860.8,1021.6,27.9
2004-09-07T10:00,0.00,18,6.9,998.1,1021.3,30.2
2004-09-07T11:00,0.00,32,7.0,1073.5,1021.0,31.0
2004-09-07T12:00,0.00,18,8.4,1082.0,1020.7,31.5
2004-09-07T13:00,0.00,50,10.8,1023.0,1020.2,31.8
2004-09-07T14:00,0.40,59,16.3,900.4,1019.8,31.4
2004-09-07T15:00,0.00,43,20.3,722.6,1019.7,30.0
2004-09-07T16:00,0.00,20,18.2,501.7,1019.7,28.7
2004-09-07T17:00,0.00,15,13.6,252.7,1020.0,27.2
2004-09-07T18:00,0.00,16,9.7,51.6,1020.5,25.8
2004-09-07T19:00,0.00,12,6.8,0.0,1021.0,24.6
2004-09-07T20:00,0.00,15,2.5,0.0,1021.5,23.8
2004-09-07T21:00,0.00,6,1.8,0.0,1021.7,22.8
2004-09-07T22:00,0.00,6,3.6,0.0,1021.8,21.8
2004-09-07T23:00,0.00,4,4.2,0.0,1021.9,21.1
2004-09-08T00:00,0.00,2,4.4,0.0,1021.6,20.5
2004-09-08T01:00,0.00,1,4.6,0.0,1021.5,19.9
2004-09-08T02:00,0.00,0,4.6,0.0,1021.2,19.4
2004-09-08T03:00,0.00,0,5.4,0.0,1021.2,19.0
2004-09-08T04:00,0.00,0,6.1,0.0,1021.0,18.6
2004-09-08T05:00,0.00,1,6.4,17.5,1021.5,18.2
2004-09-08T06:00,0.00,1,7.4,184.9,1021.8,18.9
2004-09-08T07:00,0.00,0,6.4,438.0,1021.8,21.9
2004-09-08T08:00,0.00,0,6.5,667.2,1021.9,24.6
2004-09-08T09:00,0.00,0,4.8,856.8,1021.9,27.4
2004-09-08T10:00,0.00,0,2.9,993.9,1021.5,30.0
2004-09-08T11:00,0.00,0,3.2,1069.1,1021.4,32.1
2004-09-08T12:00,0.00,0,4.6,1077.2,1020.9,33.4
2004-09-08T13:00,0.00,0,7.2,1017.7,1020.3,33.8
2004-09-08T14:00,0.00,0,11.4,894.6,1019.2,33.2
2004-09-08T15:00,0.00,52,15.3,716.3,1019.4,31.7
2004-09-08T16:00,0.00,6,15.4,494.9,1019.4,30.0
2004-09-08T17:00,0.00,13,11.9,245.5,1019.2,28.0
2004-09-08T18:00,0.00,0,6.9,47.9,1019.7,26.1
2004-09-08T19:00,0.00,0,3.9,0.0,1020.2,24.6
2004-09-08T20:00,0.00,0,2.3,0.0,1020.7,23.1
2004-09-08T21:00,0.00,0,4.3,0.0,1021.0,21.7
2004-09-08T22:00,0.00,0,5.6,0.0,1021.2,20.7
2004-09-08T23:00,0.00,0,5.6,0.0,1021.5,19.9
2004-09-09T00:00,0.00,0,5.0,0.0,1021.4,19.2
2004-09-09T01:00,0.00,0,5.2,0.0,1021.5,18.7
2004-09-09T02:00,0.00,0,6.0,0.0,1021.6,18.2
2004-09-09T03:00,0.00,0,6.8,0.0,1021.7,17.8
2004-09-09T04:00,0.00,0,6.8,0.0,1022.0,17.5
2004-09-09T05:00,0.00,0,7.4,15.3,1022.2,17.2
2004-09-09T06:00,0.00,0,7.7,180.7,1022.5,18.0
2004-09-09T07:00,0.00,0,5.2,434.0,1022.8,20.8
2004-09-09T08:00,0.00,0,3.6,663.2,1023.3,23.9
2004-09-09T09:00,0.00,0,1.8,852.8,1023.6,27.2
2004-09-09T10:00,0.00,0,1.1,989.7,1023.5,29.9
2004-09-09T11:00,0.00,0,3.3,1064.5,1023.2,31.7
2004-09-09T12:00,0.00,5,5.2,1072.3,1022.6,32.8
2004-09-09T13:00,0.00,7,8.2,1012.3,1022.0,33.1
2004-09-09T14:00,0.00,0,12.4,888.7,1021.2,32.5
2004-09-09T15:00,0.00,0,15.8,709.9,1021.1,31.2
2004-09-09T16:00,0.00,0,16.9,488.1,1020.8,29.4
2004-09-09T17:00,0.00,0,14.7,238.3,1021.2,27.4
2004-09-09T18:00,0.00,0,10.5,44.2,1021.9,25.5
2004-09-09T19:00,0.00,0,5.1,0.0,1022.3,24.1
2004-09-09T20:00,0.00,0,3.8,0.0,1022.6,22.8
2004-09-09T21:00,0.00,4,3.9,0.0,1022.7,21.6
2004-09-09T22:00,0.00,14,2.5,0.0,1022.7,20.6
2004-09-09T23:00,0.00,29,3.8,0.0,1022.5,19.9
2004-09-10T00:00,0.00,21,5.4,0.0,1022.7,19.2
2004-09-10T01:00,0.00,25,5.4,0.0,1022.7,18.7
2004-09-10T02:00,0.00,40,6.6,0.0,1022.8,18.3
2004-09-10T03:00,0.00,33,7.4,0.0,1022.5,17.9
2004-09-10T04:00,0.00,20,7.4,0.0,1022.3,17.5
2004-09-10T05:00,0.00,0,7.2,13.1,1022.6,17.2
2004-09-10T06:00,0.00,0,8.4,176.4,1022.7,17.9
2004-09-10T07:00,0.00,0,5.8,429.9,1022.9,20.6
2004-09-10T08:00,0.00,0,4.4,659.2,1023.2,23.6
2004-09-10T09:00,0.00,0,3.9,848.7,1023.5,26.7
2004-09-10T10:00,0.00,0,5.2,985.4,1022.9,29.1
2004-09-10T11:00,0.00,0,7.1,1060.0,1022.5,30.6
2004-09-10T12:00,0.00,0,8.1,1067.3,1022.2,30.9
2004-09-10T13:00,0.00,2,9.4,1006.9,1021.8,31.0
2004-09-10T14:00,0.00,8,11.5,882.8,1021.4,30.7
2004-09-10T15:00,0.00,10,14.8,703.6,1021.5,29.9
2004-09-10T16:00,0.00,5,15.3,481.3,1021.5,28.4
2004-09-10T17:00,0.00,1,13.0,231.1,1021.6,26.6
2004-09-10T18:00,0.00,1,8.4,40.5,1021.9,24.9
2004-09-10T19:00,0.00,7,5.9,0.0,1022.5,23.6
2004-09-10T20:00,0.00,1,5.1,0.0,1023.3,22.6
2004-09-10T21:00,0.00,0,5.7,0.0,1023.1,21.6
2004-09-10T22:00,0.00,37,3.6,0.0,1023.3,20.7
2004-09-10T23:00,0.00,42,3.6,0.0,1023.3,20.0
2004-09-11T00:00,0.00,96,4.3,0.0,1023.0,19.4
2004-09-11T01:00,0.00,49,3.6,0.0,1023.0,19.0
2004-09-11T02:00,0.00,37,2.7,0.0,1023.1,18.7
2004-09-11T03:00,0.00,31,3.9,0.0,1022.9,18.4
2004-09-11T04:00,0.00,35,3.8,0.0,1022.8,18.1
2004-09-11T05:00,0.00,33,4.1,10.9,1023.1,17.7
2004-09-11T06:00,0.00,28,5.6,172.1,1023.5,18.5
2004-09-11T07:00,0.00,8,3.3,425.8,1023.9,21.5
2004-09-11T08:00,0.00,3,2.0,655.1,1024.3,24.2
2004-09-11T09:00,0.00,1,3.5,844.5,1024.4,26.9
2004-09-11T10:00,0.00,3,5.0,981.1,1024.2,29.2
2004-09-11T11:00,0.00,9,6.9,1055.3,1023.4,30.8
2004-09-11T12:00,0.00,7,7.9,1062.3,1022.9,31.8
2004-09-11T13:00,0.00,31,10.1,1001.4,1022.8,32.1
2004-09-11T14:00,0.00,80,13.5,876.9,1022.5,31.4
2004-09-11T15:00,0.00,25,14.3,697.2,1022.7,30.0
2004-09-11T16:00,0.00,5,14.0,474.4,1022.5,28.3
2004-09-11T17:00,0.00,3,11.6,223.9,1022.5,26.8
2004-09-11T18:00,0.00,12,5.6,36.8,1022.7,25.3
2004-09-11T19:00,0.00,18,3.3,0.0,1023.1,24.2
2004-09-11T20:00,0.00,36,3.2,0.0,1023.1,23.0
2004-09-11T21:00,0.00,60,4.8,0.0,1023.2,22.1
2004-09-11T22:00,0.00,37,4.9,0.0,1023.1,21.5
2004-09-11T23:00,0.00,17,5.1,0.0,1022.8,21.0
2004-09-12T00:00,0.00,16,5.1,0.0,1022.5,20.5
2004-09-12T01:00,0.00,20,5.4,0.0,1022.4,20.1
2004-09-12T02:00,0.00,17,4.7,0.0,1022.0,19.8
2004-09-12T03:00,0.00,19,4.3,0.0,1021.8,19.4
2004-09-12T04:00,0.00,55,4.7,0.0,1022.0,19.1
2004-09-12T05:00,0.00,92,4.3,8.7,1022.0,18.9
2004-09-12T06:00,0.00,88,5.4,167.8,1022.4,19.5
2004-09-12T07:00,0.00,85,6.2,421.6,1022.4,21.6
2004-09-12T08:00,0.00,54,10.0,651.0,1022.0,24.2
2004-09-12T09:00,0.00,90,10.0,840.4,1021.9,26.3
2004-09-12T10:00,0.00,54,12.6,976.7,1020.6,28.0
2004-09-12T11:00,0.00,61,14.1,1050.7,1020.2,29.0
2004-09-12T12:00,0.00,88,15.9,1057.2,1019.9,29.9
2004-09-12T13:00,0.00,100,17.7,995.9,1019.7,30.4
2004-09-12T14:00,0.00,53,19.3,870.9,1019.2,30.2
2004-09-12T15:00,0.00,56,18.1,690.7,1019.4,29.5
2004-09-12T16:00,0.00,57,15.5,467.6,1019.0,28.3
2004-09-12T17:00,0.00,64,12.2,216.6,1018.6,26.7
2004-09-12T18:00,0.00,61,9.0,33.1,1018.6,25.2
2004-09-12T19:00,0.00,50,8.6,0.0,1019.1,24.3
2004-09-12T20:00,0.00,54,7.6,0.0,1019.4,23.5
2004-09-12T21:00,0.00,37,7.3,0.0,1019.4,22.9
2004-09-12T22:00,0.00,26,7.7,0.0,1019.2,22.4
2004-09-12T23:00,0.00,15,8.4,0.0,1019.3,22.0
2004-09-13T00:00,0.00,12,8.2,0.0,1018.9,21.7
2004-09-13T01:00,0.00,7,7.3,0.0,1018.5,21.5
2004-09-13T02:00,0.00,20,6.5,0.0,1018.5,21.2
2004-09-13T03:00,0.00,30,6.5,0.0,1018.4,21.1
2004-09-13T04:00,0.00,36,7.8,0.0,1018.4,21.1
2004-09-13T05:00,0.00,43,8.2,6.5,1018.6,21.3
2004-09-13T06:00,0.00,47,8.9,163.5,1018.7,21.6
2004-09-13T07:00,0.00,21,8.5,417.5,1018.8,23.0
2004-09-13T08:00,0.00,24,10.7,646.9,1018.9,24.9
2004-09-13T09:00,0.10,18,12.1,836.1,1019.1,26.8
2004-09-13T10:00,0.00,25,12.0,972.3,1019.0,28.5
2004-09-13T11:00,0.00,34,13.8,1045.9,1018.5,29.2
2004-09-13T12:00,0.00,48,15.3,1052.1,1018.5,29.9
2004-09-13T13:00,0.00,49,15.7,990.4,1018.0,30.3
2004-09-13T14:00,0.00,49,14.8,864.9,1017.9,30.4
2004-09-13T15:00,0.00,45,12.8,684.3,1017.9,29.9
2004-09-13T16:00,0.00,35,10.5,460.7,1017.7,28.7
2004-09-13T17:00,0.00,33,7.6,209.4,1017.7,27.1
2004-09-13T18:00,0.00,19,6.5,29.5,1017.7,25.5
2004-09-13T19:00,0.00,7,7.1,0.0,1018.1,24.4
2004-09-13T20:00,0.00,20,7.4,0.0,1018.4,23.5
2004-09-13T21:00,0.00,28,7.0,0.0,1018.7,22.7
2004-09-13T22:00,0.00,16,5.9,0.0,1018.8,22.0
2004-09-13T23:00,0.00,27,5.8,0.0,1019.1,21.4
2004-09-14T00:00,0.00,41,7.4,0.0,1019.2,21.1
2004-09-14T01:00,0.00,56,6.2,0.0,1018.8,20.9
2004-09-14T02:00,0.00,48,7.1,0.0,1018.5,20.7
2004-09-14T03:00,0.00,46,8.0,0.0,1018.3,20.6
2004-09-14T04:00,0.00,48,6.5,0.0,1018.4,20.4
2004-09-14T05:00,0.00,76,5.4,4.3,1018.5,20.1
2004-09-14T06:00,0.00,93,7.6,159.1,1018.6,20.6
2004-09-14T07:00,0.00,98,8.1,413.2,1018.8,22.1
2004-09-14T08:00,0.00,84,10.5,642.7,1018.5,24.1
2004-09-14T09:00,0.00,86,13.7,831.9,1018.5,26.3
2004-09-14T10:00,0.00,91,13.9,967.8,1018.1,27.9
2004-09-14T11:00,0.00,97,17.2,1041.2,1016.9,29.0
2004-09-14T12:00,0.00,99,17.7,1047.0,1016.7,29.8
2004-09-14T13:00,0.00,100,18.4,984.8,1016.4,29.8
2004-09-14T14:00,0.00,99,20.0,858.9,1016.2,29.7
2004-09-14T15:00,0.00,97,19.8,677.8,1015.6,29.0
2004-09-14T16:00,0.00,99,19.6,453.8,1015.8,27.8
2004-09-14T17:00,0.00,97,17.5,202.2,1015.8,26.6
2004-09-14T18:00,0.00,91,17.1,25.8,1015.6,25.4
2004-09-14T19:00,0.00,90,15.5,0.0,1016.2,24.5
2004-09-14T20:00,0.00,85,14.5,0.0,1016.4,24.0
2004-09-14T21:00,0.00,62,13.4,0.0,1016.9,23.6
2004-09-14T22:00,0.00,82,11.5,0.0,1016.4,23.3
2004-09-14T23:00,0.00,86,12.0,0.0,1016.7,23.1
2004-09-15T00:00,0.10,91,11.2,0.0,1016.8,23.0
2004-09-15T01:00,0.10,92,9.7,0.0,1016.4,23.0
2004-09-15T02:00,0.00,72,12.1,0.0,1016.2,22.8
2004-09-15T03:00,0.00,57,15.1,0.0,1016.0,22.6
2004-09-15T04:00,0.00,41,12.3,0.0,1015.9,22.6
2004-09-15T05:00,0.00,38,10.5,2.0,1016.0,22.4
2004-09-15T06:00,0.00,37,11.0,154.7,1016.3,22.7
2004-09-15T07:00,0.00,40,10.4,409.0,1016.4,23.6
2004-09-15T08:00,0.10,37,14.6,638.5,1016.5,24.9
2004-09-15T09:00,0.40,32,17.9,827.6,1016.6,26.4
2004-09-15T10:00,2.10,100,13.3,963.2,1017.1,26.6
2004-09-15T11:00,10.50,100,10.8,1036.3,1017.2,25.6
2004-09-15T12:00,10.20,97,11.8,1041.7,1016.6,24.7
2004-09-15T13:00,2.90,59,14.8,979.1,1016.2,24.2
2004-09-15T14:00,0.20,30,15.3,852.8,1016.0,23.5
2004-09-15T15:00,0.00,36,14.7,671.2,1015.9,23.7
2004-09-15T16:00,0.00,58,8.4,446.8,1016.5,23.9
2004-09-15T17:00,0.00,78,4.0,194.9,1016.6,23.5
2004-09-15T18:00,0.00,96,8.0,22.0,1017.0,22.7
2004-09-15T19:00,0.30,76,10.8,0.0,1017.7,22.1
2004-09-15T20:00,0.30,58,9.0,0.0,1017.3,21.7
2004-09-15T21:00,0.00,41,7.2,0.0,1017.2,21.4
2004-09-15T22:00,0.00,21,5.1,0.0,1017.1,20.9
2004-09-15T23:00,0.00,21,5.1,0.0,1016.8,20.6
2004-09-16T00:00,0.00,32,7.6,0.0,1017.1,20.4
2004-09-16T01:00,0.00,29,7.7,0.0,1016.5,20.1
2004-09-16T02:00,0.00,70,4.8,0.0,1016.4,19.9
2004-09-16T03:00,0.20,82,3.4,0.0,1016.0,19.6
2004-09-16T04:00,1.60,92,2.9,0.0,1016.6,19.5
2004-09-16T05:00,1.20,92,1.9,0.0,1016.4,19.4
2004-09-16T06:00,2.00,96,2.8,150.3,1016.8,19.8
2004-09-16T07:00,3.20,100,2.2,404.7,1017.2,20.7
2004-09-16T08:00,0.50,99,1.1,634.2,1017.1,21.2
2004-09-16T09:00,0.00,61,2.8,823.2,1017.3,21.8
2004-09-16T10:00,0.00,38,9.8,958.6,1016.7,23.0
2004-09-16T11:00,0.00,80,12.5,1031.4,1016.4,24.9
2004-09-16T12:00,0.00,96,13.3,1036.4,1016.2,26.1
2004-09-16T13:00,0.10,84,14.6,973.4,1015.9,26.2
2004-09-16T14:00,0.00,96,16.9,846.5,1016.0,26.0
2004-09-16T15:00,0.00,99,16.9,664.5,1016.3,25.4
2004-09-16T16:00,0.00,100,11.8,439.7,1016.6,24.5
2004-09-16T17:00,0.00,100,4.7,187.5,1016.6,23.3
2004-09-16T18:00,0.00,98,3.1,18.3,1016.5,22.3
2004-09-16T19:00,0.00,99,3.2,0.0,1016.7,21.6
2004-09-16T20:00,0.00,96,3.7,0.0,1017.1,21.0
2004-09-16T21:00,0.00,92,3.5,0.0,1017.2,20.5
2004-09-16T22:00,0.00,89,3.3,0.0,1016.9,20.2
2004-09-16T23:00,0.00,79,4.9,0.0,1016.7,19.9
2004-09-17T00:00,0.00,89,5.6,0.0,1016.9,19.4
2004-09-17T01:00,0.00,99,5.5,0.0,1016.4,19.2
2004-09-17T02:00,0.00,94,6.1,0.0,1015.8,19.0
2004-09-17T03:00,0.00,99,4.9,0.0,1015.8,18.9
2004-09-17T04:00,0.00,100,5.4,0.0,1015.6,18.7
2004-09-17T05:00,0.00,100,5.6,0.0,1015.5,18.6
2004-09-17T06:00,0.00,100,5.6,145.9,1015.8,19.0
2004-09-17T07:00,0.00,98,6.3,400.4,1015.7,20.2
2004-09-17T08:00,0.00,98,5.2,629.9,1016.0,21.8
2004-09-17T09:00,0.00,100,3.7,818.7,1016.2,23.0
2004-09-17T10:00,0.00,100,7.1,953.9,1015.7,24.6
2004-09-17T11:00,0.00,99,5.9,1026.4,1015.8,25.9
2004-09-17T12:00,0.00,99,2.6,1031.0,1015.7,25.7
2004-09-17T13:00,0.00,100,2.5,967.5,1016.0,25.2
2004-09-17T14:00,0.60,99,0.8,840.2,1015.6,24.0
2004-09-17T15:00,0.20,100,2.3,657.8,1015.7,23.4
2004-09-17T16:00,0.00,100,3.6,432.6,1015.8,22.8
2004-09-17T17:00,0.00,100,4.2,180.0,1015.7,22.0
2004-09-17T18:00,1.00,99,5.8,14.5,1015.8,21.2
2004-09-17T19:00,0.00,98,6.5,0.0,1016.3,20.6
2004-09-17T20:00,0.10,98,5.8,0.0,1016.3,20.3
2004-09-17T21:00,0.50,100,6.2,0.0,1016.9,20.0
2004-09-17T22:00,0.30,100,9.1,0.0,1017.0,19.7
2004-09-17T23:00,0.20,100,7.6,0.0,1017.3,19.5
2004-09-18T00:00,0.00,96,7.6,0.0,1017.1,19.4
2004-09-18T01:00,0.00,95,8.0,0.0,1016.5,19.2
2004-09-18T02:00,0.00,64,8.7,0.0,1016.3,19.1
